MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=16
   0/16 UIDs ineligible because on shortlist for births. 
  10,   12 : pair_score 3.841e+02, size 192. 191.
EVALUATING merges at lap 60.00
   0,    7 : rejected. changed_loss  4.368e-02   merged_size 988.  
   0,    4 : rejected. changed_loss  4.805e-02   merged_size 965.  
   2,    7 : rejected. changed_loss  3.397e-02   merged_size 960.  
   1,    7 : rejected. changed_loss  2.276e-02   merged_size 937.  
   2,    4 : rejected. changed_loss  3.541e-02   merged_size 937.  
   3,    7 : rejected. changed_loss  4.598e-02   merged_size 916.  
   1,    4 : rejected. changed_loss  4.436e-02   merged_size 914.  
   3,    4 : rejected. changed_loss  3.302e-02   merged_size 892.  
   0,    8 : rejected. changed_loss  3.588e-02   merged_size 816.  
   2,    8 : rejected. changed_loss  4.475e-02   merged_size 788.  
   1,    8 : rejected. changed_loss  3.899e-02   merged_size 765.  
   0,   11 : rejected. changed_loss  3.474e-02   merged_size 750.  
   3,    8 : rejected. changed_loss  4.784e-02   merged_size 744.  
   2,   11 : rejected. changed_loss  3.449e-02   merged_size 722.  
   1,   11 : rejected. changed_loss  3.369e-02   merged_size 699.  
   0,  174 : rejected. changed_loss  2.078e-02   merged_size 685.  
   3,   11 : rejected. changed_loss  4.315e-02   merged_size 678.  
   2,  174 : rejected. changed_loss  2.497e-02   merged_size 657.  
   6,   12 : rejected. changed_loss  2.045e-02   merged_size 644.  
   1,  174 : rejected. changed_loss  1.863e-02   merged_size 634.  
   3,  174 : rejected. changed_loss  2.213e-02   merged_size 612.  
   6,  174 : rejected. changed_loss  2.703e-02   merged_size 607.  
  10,  173 : rejected. changed_loss  3.896e-02   merged_size 562.  
  12,  173 : rejected. changed_loss  2.923e-02   merged_size 560.  
   9,   11 : rejected. changed_loss  2.950e-02   merged_size 488.  
  10,   12 : rejected. changed_loss  1.316e-02   merged_size 384.  
MERGE @ lap 60.00 : 0/26 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 60.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   13/91 pairs eligible. 78 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   6,    7 : pair_score 9.109e+02, size 453. 457.
   4,    6 : pair_score 8.873e+02, size 433. 453.
   6,    8 : pair_score 7.385e+02, size 453. 284.
   0,   10 : pair_score 7.247e+02, size 531. 192.
   6,    9 : pair_score 7.235e+02, size 453. 269.
   0,   12 : pair_score 7.229e+02, size 531. 191.
   2,   10 : pair_score 6.964e+02, size 503. 192.
   2,   12 : pair_score 6.946e+02, size 503. 191.
   1,   10 : pair_score 6.737e+02, size 480. 192.
   6,   11 : pair_score 6.726e+02, size 453. 218.
   1,   12 : pair_score 6.719e+02, size 480. 191.
   3,   10 : pair_score 6.521e+02, size 459. 192.
   3,   12 : pair_score 6.504e+02, size 459. 191.
EVALUATING merges at lap 61.00
   6,    7 : rejected. changed_loss  2.914e-02   merged_size 910.  
   4,    6 : rejected. changed_loss  2.883e-02   merged_size 887.  
   6,    8 : rejected. changed_loss  3.442e-02   merged_size 738.  
   0,   10 : rejected. changed_loss  2.840e-02   merged_size 724.  
   6,    9 : rejected. changed_loss  2.814e-02   merged_size 723.  
   0,   12 : rejected. changed_loss  1.819e-02   merged_size 723.  
   2,   10 : rejected. changed_loss  3.815e-02   merged_size 696.  
   2,   12 : rejected. changed_loss  2.680e-02   merged_size 694.  
   1,   10 : rejected. changed_loss  2.178e-02   merged_size 673.  
   6,   11 : rejected. changed_loss  3.103e-02   merged_size 672.  
   1,   12 : rejected. changed_loss  2.465e-02   merged_size 672.  
   3,   10 : rejected. changed_loss  2.001e-02   merged_size 652.  
   3,   12 : rejected. changed_loss  3.420e-02   merged_size 650.  
MERGE @ lap 61.00 : 0/13 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 61.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   18/91 pairs eligible. 73 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,  173 : pair_score 9.008e+02, size 531. 369.
   2,  173 : pair_score 8.724e+02, size 503. 369.
   1,  173 : pair_score 8.498e+02, size 480. 369.
   3,  173 : pair_score 8.282e+02, size 459. 369.
   7,  173 : pair_score 8.262e+02, size 457. 369.
   7,    9 : pair_score 7.270e+02, size 457. 269.
   4,    9 : pair_score 7.034e+02, size 433. 269.
   7,   10 : pair_score 6.501e+02, size 457. 192.
   7,   12 : pair_score 6.485e+02, size 457. 191.
   4,   10 : pair_score 6.266e+02, size 433. 192.
   4,   12 : pair_score 6.249e+02, size 433. 191.
   8,    9 : pair_score 5.547e+02, size 284. 269.
   8,   10 : pair_score 4.778e+02, size 284. 192.
   8,   12 : pair_score 4.761e+02, size 284. 191.
   9,   10 : pair_score 4.628e+02, size 269. 192.
   9,   12 : pair_score 4.611e+02, size 269. 191.
  10,   11 : pair_score 4.119e+02, size 192. 218.
  11,   12 : pair_score 4.102e+02, size 218. 191.
EVALUATING merges at lap 62.00
   0,  173 : rejected. changed_loss  2.939e-02   merged_size 900.  
   2,  173 : rejected. changed_loss  3.327e-02   merged_size 872.  
   1,  173 : rejected. changed_loss  4.355e-02   merged_size 849.  
   3,  173 : rejected. changed_loss  4.683e-02   merged_size 828.  
   7,  173 : rejected. changed_loss  3.401e-02   merged_size 826.  
   7,    9 : rejected. changed_loss  4.180e-02   merged_size 727.  
   4,    9 : rejected. changed_loss  2.808e-02   merged_size 703.  
   7,   10 : rejected. changed_loss  3.453e-02   merged_size 650.  
   7,   12 : rejected. changed_loss  2.159e-02   merged_size 648.  
   4,   10 : rejected. changed_loss  1.631e-02   merged_size 626.  
   4,   12 : rejected. changed_loss  1.712e-02   merged_size 624.  
   8,    9 : rejected. changed_loss  3.013e-02   merged_size 554.  
   8,   10 : rejected. changed_loss  3.326e-02   merged_size 477.  
   8,   12 : rejected. changed_loss  3.051e-02   merged_size 476.  
   9,   10 : rejected. changed_loss  2.189e-03   merged_size 462.  
   9,   12 : rejected. changed_loss  2.820e-02   merged_size 461.  
  10,   11 : rejected. changed_loss  3.059e-02   merged_size 411.  
  11,   12 : rejected. changed_loss  2.451e-02   merged_size 410.  
MERGE @ lap 62.00 : 0/18 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 62.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   3/91 pairs eligible. 88 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
 173,  174 : pair_score 5.227e+02, size 369. 153.
   9,  174 : pair_score 4.235e+02, size 269. 153.
  12,  174 : pair_score 3.450e+02, size 191. 153.
EVALUATING merges at lap 63.00
 173,  174 : rejected. changed_loss  4.473e-03   merged_size 522.  
   9,  174 : rejected. changed_loss  2.414e-02   merged_size 423.  
  12,  174 : rejected. changed_loss  1.205e-02   merged_size 345.  
MERGE @ lap 63.00 : 0/3 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 63.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   3/91 pairs eligible. 88 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   6,  173 : pair_score 8.228e+02, size 453. 369.
   4,  173 : pair_score 8.027e+02, size 433. 369.
   6,   10 : pair_score 6.467e+02, size 453. 192.
EVALUATING merges at lap 64.00
   6,  173 : rejected. changed_loss  4.107e-02   merged_size 822.  
   4,  173 : rejected. changed_loss  4.889e-02   merged_size 802.  
   6,   10 : rejected. changed_loss  2.094e-02   merged_size 646.  
MERGE @ lap 64.00 : 0/3 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 64.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   28/91 pairs eligible. 63 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    2 : pair_score 1.035e+03, size 531. 502.
   0,    1 : pair_score 1.013e+03, size 531. 480.
   0,    3 : pair_score 9.909e+02, size 531. 459.
   0,    6 : pair_score 9.855e+02, size 531. 453.
   1,    2 : pair_score 9.836e+02, size 480. 502.
   2,    3 : pair_score 9.620e+02, size 502. 459.
   2,    6 : pair_score 9.566e+02, size 502. 453.
   1,    3 : pair_score 9.400e+02, size 480. 459.
   1,    6 : pair_score 9.345e+02, size 480. 453.
   3,    6 : pair_score 9.129e+02, size 459. 453.
   4,    7 : pair_score 8.908e+02, size 433. 457.
   0,    9 : pair_score 8.016e+02, size 531. 269.
   2,    9 : pair_score 7.727e+02, size 502. 269.
   1,    9 : pair_score 7.506e+02, size 480. 269.
   7,    8 : pair_score 7.420e+02, size 457. 284.
   3,    9 : pair_score 7.290e+02, size 459. 269.
   4,    8 : pair_score 7.185e+02, size 433. 284.
   7,   11 : pair_score 6.761e+02, size 457. 218.
   8,  173 : pair_score 6.539e+02, size 284. 369.
   4,   11 : pair_score 6.525e+02, size 433. 218.
   9,  173 : pair_score 6.389e+02, size 269. 369.
   7,  174 : pair_score 6.108e+02, size 457. 153.
  11,  173 : pair_score 5.880e+02, size 218. 369.
   4,  174 : pair_score 5.872e+02, size 433. 153.
   8,   11 : pair_score 5.038e+02, size 284. 218.
   8,  174 : pair_score 4.385e+02, size 284. 153.
  11,  174 : pair_score 3.725e+02, size 218. 153.
  10,  174 : pair_score 3.466e+02, size 192. 153.
EVALUATING merges at lap 65.00
   0,    2 : rejected. changed_loss  3.503e-02   merged_size 1034  
   0,    1 : rejected. changed_loss  4.272e-02   merged_size 1012  
   0,    3 : rejected. changed_loss  4.575e-02   merged_size 990.  
   0,    6 : rejected. changed_loss  3.435e-02   merged_size 985.  
   1,    2 : rejected. changed_loss  5.351e-02   merged_size 983.  
   2,    3 : rejected. changed_loss  5.261e-02   merged_size 961.  
   2,    6 : rejected. changed_loss  2.950e-02   merged_size 956.  
   1,    3 : rejected. changed_loss  4.397e-02   merged_size 939.  
   1,    6 : rejected. changed_loss  3.627e-02   merged_size 934.  
   3,    6 : rejected. changed_loss  3.442e-02   merged_size 912.  
   4,    7 : rejected. changed_loss  4.140e-02   merged_size 890.  
   0,    9 : rejected. changed_loss  3.384e-02   merged_size 801.  
   2,    9 : rejected. changed_loss  4.475e-02   merged_size 772.  
   1,    9 : rejected. changed_loss  3.003e-02   merged_size 750.  
   7,    8 : rejected. changed_loss  3.666e-02   merged_size 742.  
   3,    9 : rejected. changed_loss  2.876e-02   merged_size 729.  
   4,    8 : rejected. changed_loss  4.696e-02   merged_size 718.  
   7,   11 : rejected. changed_loss  2.880e-02   merged_size 676.  
   8,  173 : rejected. changed_loss  3.227e-02   merged_size 653.  
   4,   11 : rejected. changed_loss  3.947e-02   merged_size 652.  
   9,  173 : rejected. changed_loss  4.254e-02   merged_size 638.  
   7,  174 : rejected. changed_loss  1.480e-02   merged_size 610.  
  11,  173 : rejected. changed_loss  2.408e-02   merged_size 587.  
   4,  174 : rejected. changed_loss  2.370e-02   merged_size 587.  
   8,   11 : rejected. changed_loss  1.092e-02   merged_size 503.  
   8,  174 : rejected. changed_loss  2.441e-02   merged_size 438.  
  11,  174 : rejected. changed_loss  2.186e-02   merged_size 372.  
  10,  174 : rejected. changed_loss  1.649e-02   merged_size 346.  
MERGE @ lap 65.00 : 0/28 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 65.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   26/91 pairs eligible. 65 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    7 : pair_score 9.889e+02, size 531. 457.
   0,    4 : pair_score 9.653e+02, size 531. 433.
   2,    7 : pair_score 9.598e+02, size 502. 457.
   1,    7 : pair_score 9.380e+02, size 480. 457.
   2,    4 : pair_score 9.363e+02, size 502. 433.
   3,    7 : pair_score 9.164e+02, size 459. 457.
   1,    4 : pair_score 9.144e+02, size 480. 433.
   3,    4 : pair_score 8.928e+02, size 459. 433.
   0,    8 : pair_score 8.166e+02, size 531. 284.
   2,    8 : pair_score 7.875e+02, size 502. 284.
   1,    8 : pair_score 7.657e+02, size 480. 284.
   0,   11 : pair_score 7.506e+02, size 531. 218.
   3,    8 : pair_score 7.441e+02, size 459. 284.
   2,   11 : pair_score 7.216e+02, size 502. 218.
   1,   11 : pair_score 6.997e+02, size 480. 218.
   0,  174 : pair_score 6.853e+02, size 531. 153.
   3,   11 : pair_score 6.781e+02, size 459. 218.
   2,  174 : pair_score 6.563e+02, size 502. 153.
   6,   12 : pair_score 6.455e+02, size 453. 191.
   1,  174 : pair_score 6.344e+02, size 480. 153.
   3,  174 : pair_score 6.128e+02, size 459. 153.
   6,  174 : pair_score 6.074e+02, size 453. 153.
  10,  173 : pair_score 5.620e+02, size 192. 369.
  12,  173 : pair_score 5.608e+02, size 191. 369.
   9,   11 : pair_score 4.888e+02, size 269. 218.
  10,   12 : pair_score 3.847e+02, size 192. 191.
EVALUATING merges at lap 66.00
   0,    7 : rejected. changed_loss  4.368e-02   merged_size 988.  
   0,    4 : rejected. changed_loss  4.804e-02   merged_size 965.  
   2,    7 : rejected. changed_loss  3.407e-02   merged_size 959.  
   1,    7 : rejected. changed_loss  2.276e-02   merged_size 937.  
   2,    4 : rejected. changed_loss  3.541e-02   merged_size 936.  
   3,    7 : rejected. changed_loss  4.598e-02   merged_size 916.  
   1,    4 : rejected. changed_loss  4.436e-02   merged_size 914.  
   3,    4 : rejected. changed_loss  3.302e-02   merged_size 892.  
   0,    8 : rejected. changed_loss  3.587e-02   merged_size 816.  
   2,    8 : rejected. changed_loss  4.476e-02   merged_size 787.  
   1,    8 : rejected. changed_loss  3.899e-02   merged_size 765.  
   0,   11 : rejected. changed_loss  3.474e-02   merged_size 750.  
   3,    8 : rejected. changed_loss  4.784e-02   merged_size 744.  
   2,   11 : rejected. changed_loss  3.451e-02   merged_size 721.  
   1,   11 : rejected. changed_loss  3.368e-02   merged_size 699.  
   0,  174 : rejected. changed_loss  2.077e-02   merged_size 685.  
   3,   11 : rejected. changed_loss  4.315e-02   merged_size 678.  
   2,  174 : rejected. changed_loss  2.503e-02   merged_size 656.  
   6,   12 : rejected. changed_loss  2.050e-02   merged_size 645.  
   1,  174 : rejected. changed_loss  1.863e-02   merged_size 634.  
   3,  174 : rejected. changed_loss  2.213e-02   merged_size 612.  
   6,  174 : rejected. changed_loss  2.703e-02   merged_size 607.  
  10,  173 : rejected. changed_loss  3.896e-02   merged_size 562.  
  12,  173 : rejected. changed_loss  2.923e-02   merged_size 560.  
   9,   11 : rejected. changed_loss  2.949e-02   merged_size 488.  
  10,   12 : rejected. changed_loss  1.327e-02   merged_size 384.  
MERGE @ lap 66.00 : 0/26 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 66.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   13/91 pairs eligible. 78 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   6,    7 : pair_score 9.110e+02, size 453. 457.
   4,    6 : pair_score 8.874e+02, size 433. 453.
   6,    8 : pair_score 7.387e+02, size 453. 284.
   0,   10 : pair_score 7.247e+02, size 531. 192.
   6,    9 : pair_score 7.237e+02, size 453. 269.
   0,   12 : pair_score 7.236e+02, size 531. 191.
   2,   10 : pair_score 6.954e+02, size 502. 192.
   2,   12 : pair_score 6.944e+02, size 502. 191.
   1,   10 : pair_score 6.738e+02, size 480. 192.
   1,   12 : pair_score 6.727e+02, size 480. 191.
   6,   11 : pair_score 6.727e+02, size 453. 218.
   3,   10 : pair_score 6.521e+02, size 459. 192.
   3,   12 : pair_score 6.511e+02, size 459. 191.
EVALUATING merges at lap 67.00
   6,    7 : rejected. changed_loss  2.914e-02   merged_size 910.  
   4,    6 : rejected. changed_loss  2.883e-02   merged_size 887.  
   6,    8 : rejected. changed_loss  3.441e-02   merged_size 738.  
   0,   10 : rejected. changed_loss  2.840e-02   merged_size 724.  
   6,    9 : rejected. changed_loss  2.813e-02   merged_size 723.  
   0,   12 : rejected. changed_loss  1.818e-02   merged_size 723.  
   2,   10 : rejected. changed_loss  3.816e-02   merged_size 695.  
   2,   12 : rejected. changed_loss  2.675e-02   merged_size 694.  
   1,   10 : rejected. changed_loss  2.178e-02   merged_size 673.  
   1,   12 : rejected. changed_loss  2.483e-02   merged_size 672.  
   6,   11 : rejected. changed_loss  3.102e-02   merged_size 672.  
   3,   10 : rejected. changed_loss  2.001e-02   merged_size 652.  
   3,   12 : rejected. changed_loss  3.437e-02   merged_size 651.  
MERGE @ lap 67.00 : 0/13 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 67.20. K=14
   0/14 UIDs ineligible because on shortlist for births. 
   18/91 pairs eligible. 73 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,  173 : pair_score 9.008e+02, size 531. 369.
   2,  173 : pair_score 8.714e+02, size 502. 369.
   1,  173 : pair_score 8.499e+02, size 480. 369.
   3,  173 : pair_score 8.283e+02, size 459. 369.
   7,  173 : pair_score 8.263e+02, size 457. 369.
   7,    9 : pair_score 7.271e+02, size 457. 269.
   4,    9 : pair_score 7.035e+02, size 433. 269.
   7,   10 : pair_score 6.501e+02, size 457. 192.
   7,   12 : pair_score 6.492e+02, size 457. 192.
   4,   10 : pair_score 6.265e+02, size 433. 192.
   4,   12 : pair_score 6.256e+02, size 433. 192.
   8,    9 : pair_score 5.548e+02, size 284. 269.
   8,   10 : pair_score 4.778e+02, size 284. 192.
   8,   12 : pair_score 4.769e+02, size 284. 192.
   9,   10 : pair_score 4.629e+02, size 269. 192.
   9,   12 : pair_score 4.619e+02, size 269. 192.
  10,   11 : pair_score 4.119e+02, size 192. 218.
  11,   12 : pair_score 4.109e+02, size 218. 192.
EVALUATING merges at lap 68.00
   0,  173 : rejected. changed_loss  2.939e-02   merged_size 900.  
   2,  173 : rejected. changed_loss  3.332e-02   merged_size 871.  
   1,  173 : rejected. changed_loss  4.355e-02   merged_size 849.  
   3,  173 : rejected. changed_loss  4.683e-02   merged_size 828.  
